pos_x,pos_y,pos_z,swing,arm,boom,bucket,trackRight,trackLeft
7.9261,0.7324,0.0000,49.8219,110.1322,28.6938,35.4934,0.0000,0.0000
7.9321,0.7324,0.0000,49.8219,110.3503,28.6222,35.8892,0.0000,0.0000
7.9382,0.7324,0.0000,49.8219,110.5693,28.5503,36.2550,0.0000,0.0000
7.9443,0.7324,0.0000,49.8219,110.7892,28.4781,36.6524,0.0000,0.0000
7.9503,0.7324,0.0000,49.8219,111.0101,28.4055,37.0154,0.0000,0.0000
7.9564,0.7324,0.0000,49.8219,111.2319,28.3326,37.4122,0.0000,0.0000
7.9624,0.7324,0.0000,49.8219,111.4547,28.2593,37.7781,0.0000,0.0000
7.9685,0.7324,0.0000,49.8219,111.6784,28.1857,38.1754,0.0000,0.0000
7.9746,0.7324,0.0000,49.8219,111.9032,28.1117,38.5400,0.0000,0.0000
7.9806,0.7324,0.0000,49.8219,112.1289,28.0373,38.9388,0.0000,0.0000
7.9867,0.7324,0.0000,49.8219,112.3557,27.9625,39.3029,0.0000,0.0000
7.9928,0.7324,0.0000,49.8219,112.5835,27.8874,39.7015,0.0000,0.0000
7.9988,0.7324,0.0000,49.8219,112.8124,27.8118,40.0656,0.0000,0.0000
8.0049,0.7324,0.0000,49.8219,113.0424,27.7359,40.4630,0.0000,0.0000
8.0109,0.7324,0.0000,49.8219,113.2735,27.6595,40.8285,0.0000,0.0000
8.0170,0.7324,0.0000,49.8219,113.5056,27.5828,41.2285,0.0000,0.0000
8.0231,0.7324,0.0000,49.8219,113.7389,27.5056,41.5922,0.0000,0.0000
8.0291,0.7324,0.0000,49.8219,113.9733,27.4280,41.9856,0.0000,0.0000
8.0352,0.7325,0.0000,49.8219,114.2089,27.3500,42.3522,0.0000,0.0000
8.0413,0.7325,0.0000,49.8219,114.4457,27.2716,42.7483,0.0000,0.0000
8.0474,0.7325,0.0000,49.8219,114.6837,27.1927,43.1159,0.0000,0.0000
8.0534,0.7325,0.0000,49.8219,114.9229,27.1134,43.5074,0.0000,0.0000
8.0595,0.7325,0.0000,49.8219,115.1633,27.0336,43.8728,0.0000,0.0000
8.0656,0.7325,0.0000,49.8219,115.4050,26.9534,44.2676,0.0000,0.0000
8.0716,0.7325,0.0000,49.8219,115.6480,26.8727,44.6346,0.0000,0.0000
8.0777,0.7325,0.0000,49.8219,115.8923,26.7915,45.0283,0.0000,0.0000
8.0838,0.7325,0.0000,49.8219,116.1379,26.7099,45.4022,0.0000,0.0000
8.0899,0.7325,0.0000,49.8219,116.3849,26.6277,45.7905,0.0000,0.0000
8.0959,0.7325,0.0000,49.8219,116.6333,26.5451,46.1542,0.0000,0.0000
8.1020,0.7325,0.0000,49.8219,116.8830,26.4619,46.5472,0.0000,0.0000
8.1081,0.7325,0.0000,49.8219,117.1342,26.3782,46.9176,0.0000,0.0000
8.1142,0.7325,0.0000,49.8219,117.3868,26.2940,47.3102,0.0000,0.0000
8.1202,0.7325,0.0000,49.8219,117.6410,26.2093,47.6903,0.0000,0.0000
8.1263,0.7325,0.0000,49.8219,117.8966,26.1241,48.0778,0.0000,0.0000
8.1324,0.7325,0.0000,49.8219,118.1538,26.0382,48.4434,0.0000,0.0000
8.1385,0.7325,0.0000,49.8219,118.4125,25.9518,48.8434,0.0000,0.0000
8.1446,0.7325,0.0000,49.8219,118.6729,25.8648,49.2098,0.0000,0.0000
8.1506,0.7325,0.0000,49.8219,118.9349,25.7773,49.6098,0.0000,0.0000
8.1567,0.7326,0.0000,49.8219,119.1986,25.6891,49.9771,0.0000,0.0000
8.1628,0.7326,0.0000,49.8219,119.4639,25.6004,50.3729,0.0000,0.0000
8.1689,0.7326,0.0000,49.8219,119.7310,25.5110,50.7419,0.0000,0.0000
8.1750,0.7326,0.0000,49.8219,119.9997,25.4210,51.1364,0.0000,0.0000
8.1759,0.7222,0.0000,49.8219,119.9997,25.3484,51.5047,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,51.9018,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,52.2712,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,52.6658,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.0354,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.4006,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7139,0.0000,49.8219,119.9997,25.2903,53.6489,0.0000,0.0000
8.1766,0.7103,0.0000,49.8219,119.9862,25.2694,53.6489,0.0000,0.0000
8.1767,0.7053,0.0000,49.8219,119.9675,25.2403,53.6489,0.0000,0.0000
8.1767,0.6993,0.0000,49.8219,119.9454,25.2058,53.6489,0.0000,0.0000
8.1767,0.6933,0.0000,49.8219,119.9236,25.1712,53.6489,0.0000,0.0000
8.1767,0.6873,0.0000,49.8219,119.9020,25.1364,53.6489,0.0000,0.0000
8.1767,0.6813,0.0000,49.8219,119.8806,25.1017,53.6489,0.0000,0.0000
8.1767,0.6753,0.0000,49.8219,119.8593,25.0668,53.6489,0.0000,0.0000
8.1768,0.6693,0.0000,49.8219,119.8383,25.0319,53.6489,0.0000,0.0000
8.1768,0.6634,0.0000,49.8219,119.8175,24.9969,53.6489,0.0000,0.0000
8.1768,0.6574,0.0000,49.8219,119.7969,24.9618,53.6489,0.0000,0.0000
8.1768,0.6514,0.0000,49.8219,119.7765,24.9267,53.6489,0.0000,0.0000
8.1768,0.6454,0.0000,49.8219,119.7563,24.8915,53.6489,0.0000,0.0000
8.1768,0.6394,0.0000,49.8219,119.7363,24.8562,53.6489,0.0000,0.0000
8.1769,0.6334,0.0000,49.8219,119.7165,24.8209,53.6489,0.0000,0.0000
8.1769,0.6274,0.0000,49.8219,119.6969,24.7854,53.6489,0.0000,0.0000
8.1769,0.6215,0.0000,49.8219,119.6775,24.7499,53.6489,0.0000,0.0000
8.1769,0.6155,0.0000,49.8219,119.6583,24.7144,53.6489,0.0000,0.0000
8.1769,0.6095,0.0000,49.8219,119.6393,24.6788,53.6489,0.0000,0.0000
8.1769,0.6035,0.0000,49.8219,119.6205,24.6431,53.6489,0.0000,0.0000
8.1770,0.5975,0.0000,49.8219,119.6019,24.6073,53.6489,0.0000,0.0000
8.1770,0.5915,0.0000,49.8219,119.5835,24.5715,53.6489,0.0000,0.0000
8.1770,0.5856,0.0000,49.8219,119.5653,24.5356,53.6489,0.0000,0.0000
8.1770,0.5796,0.0000,49.8219,119.5473,24.4996,53.6489,0.0000,0.0000
8.1770,0.5736,0.0000,49.8219,119.5295,24.4636,53.6489,0.0000,0.0000
8.1770,0.5676,0.0000,49.8219,119.5119,24.4275,53.6489,0.0000,0.0000
8.1771,0.5616,0.0000,49.8219,119.4945,24.3914,53.6489,0.0000,0.0000
8.1771,0.5556,0.0000,49.8219,119.4773,24.3551,53.6489,0.0000,0.0000
8.1771,0.5496,0.0000,49.8219,119.4603,24.3188,53.6489,0.0000,0.0000
8.1771,0.5437,0.0000,49.8219,119.4435,24.2825,53.6489,0.0000,0.0000
8.1771,0.5377,0.0000,49.8219,119.4268,24.2460,53.6489,0.0000,0.0000
8.1771,0.5317,0.0000,49.8219,119.4104,24.2095,53.6489,0.0000,0.0000
8.1771,0.5257,0.0000,49.8219,119.3942,24.1729,53.6489,0.0000,0.0000
8.1772,0.5197,0.0000,49.8219,119.3782,24.1363,53.6489,0.0000,0.0000
8.1772,0.5137,0.0000,49.8219,119.3624,24.0996,53.6489,0.0000,0.0000
8.1772,0.5078,0.0000,49.8219,119.3468,24.0628,53.6489,0.0000,0.0000
8.1772,0.5018,0.0000,49.8219,119.3314,24.0260,53.6489,0.0000,0.0000
8.1772,0.4958,0.0000,49.8219,119.3161,23.9891,53.6489,0.0000,0.0000
8.1772,0.4898,0.0000,49.8219,119.3011,23.9521,53.6489,0.0000,0.0000
8.1773,0.4838,0.0000,49.8219,119.2863,23.9151,53.6489,0.0000,0.0000
8.1773,0.4778,0.0000,49.8219,119.2716,23.8780,53.6489,0.0000,0.0000
8.1773,0.4718,0.0000,49.8219,119.2572,23.8408,53.6489,0.0000,0.0000
8.1773,0.4659,0.0000,49.8219,119.2430,23.8036,53.6489,0.0000,0.0000
8.1773,0.4599,0.0000,49.8219,119.2289,23.7662,53.6489,0.0000,0.0000
8.1773,0.4539,0.0000,49.8219,119.2150,23.7289,53.6489,0.0000,0.0000
8.1774,0.4479,0.0000,49.8219,119.2014,23.6915,53.6489,0.0000,0.0000
8.1774,0.4419,0.0000,49.8219,119.1879,23.6540,53.6489,0.0000,0.0000
8.1774,0.4359,0.0000,49.8219,119.1747,23.6164,53.6489,0.0000,0.0000
8.1774,0.4300,0.0000,49.8219,119.1616,23.5788,53.6489,0.0000,0.0000
8.1774,0.4240,0.0000,49.8219,119.1487,23.5411,53.6489,0.0000,0.0000
8.1774,0.4180,0.0000,49.8219,119.1360,23.5033,53.6489,0.0000,0.0000
8.1775,0.4120,0.0000,49.8219,119.1235,23.4655,53.6489,0.0000,0.0000
8.1775,0.4060,0.0000,49.8219,119.1112,23.4276,53.6489,0.0000,0.0000
8.1775,0.4000,0.0000,49.8219,119.0991,23.3896,53.6489,0.0000,0.0000
8.1775,0.3941,0.0000,49.8219,119.0872,23.3516,53.6489,0.0000,0.0000
8.1775,0.3881,0.0000,49.8219,119.0755,23.3135,53.6489,0.0000,0.0000
8.1775,0.3821,0.0000,49.8219,119.0640,23.2753,53.6489,0.0000,0.0000
8.1776,0.3761,0.0000,49.8219,119.0527,23.2371,53.6489,0.0000,0.0000
8.1776,0.3701,0.0000,49.8219,119.0415,23.1988,53.6489,0.0000,0.0000
8.1776,0.3641,0.0000,49.8219,119.0306,23.1605,53.6489,0.0000,0.0000
8.1776,0.3581,0.0000,49.8219,119.0198,23.1220,53.6489,0.0000,0.0000
8.1776,0.3522,0.0000,49.8219,119.0093,23.0836,53.6489,0.0000,0.0000
8.1776,0.3462,0.0000,49.8219,118.9989,23.0450,53.6489,0.0000,0.0000
8.1777,0.3402,0.0000,49.8219,118.9887,23.0064,53.6489,0.0000,0.0000
8.1777,0.3342,0.0000,49.8219,118.9787,22.9678,53.6489,0.0000,0.0000
8.1777,0.3282,0.0000,49.8219,118.9690,22.9290,53.6489,0.0000,0.0000
8.1777,0.3222,0.0000,49.8219,118.9594,22.8902,53.6489,0.0000,0.0000
8.1777,0.3163,0.0000,49.8219,118.9499,22.8514,53.6489,0.0000,0.0000
8.1777,0.3103,0.0000,49.8219,118.9407,22.8125,53.6489,0.0000,0.0000
8.1778,0.3043,0.0000,49.8219,118.9317,22.7735,53.6489,0.0000,0.0000
8.1778,0.2983,0.0000,49.8219,118.9229,22.7345,53.6489,0.0000,0.0000
8.1778,0.2923,0.0000,49.8219,118.9143,22.6953,53.6489,0.0000,0.0000
8.1778,0.2863,0.0000,49.8219,118.9058,22.6562,53.6489,0.0000,0.0000
8.1778,0.2804,0.0000,49.8219,118.8976,22.6170,53.6489,0.0000,0.0000
8.1779,0.2744,0.0000,49.8219,118.8895,22.5777,53.6489,0.0000,0.0000
8.1779,0.2684,0.0000,49.8219,118.8817,22.5383,53.6489,0.0000,0.0000
8.1779,0.2624,0.0000,49.8219,118.8740,22.4989,53.6489,0.0000,0.0000
8.1779,0.2564,0.0000,49.8219,118.8665,22.4594,53.6489,0.0000,0.0000
8.1779,0.2504,0.0000,49.8219,118.8592,22.4198,53.6489,0.0000,0.0000
8.1779,0.2445,0.0000,49.8219,118.8521,22.3802,53.6489,0.0000,0.0000
8.1780,0.2385,0.0000,49.8219,118.8452,22.3405,53.6489,0.0000,0.0000
8.1780,0.2325,0.0000,49.8219,118.8385,22.3008,53.6489,0.0000,0.0000
8.1780,0.2265,0.0000,49.8219,118.8319,22.2610,53.6489,0.0000,0.0000
8.1780,0.2205,0.0000,49.8219,118.8256,22.2211,53.6489,0.0000,0.0000
8.1780,0.2145,0.0000,49.8219,118.8195,22.1812,53.6489,0.0000,0.0000
8.1780,0.2086,0.0000,49.8219,118.8135,22.1412,53.6489,0.0000,0.0000
8.1781,0.2026,0.0000,49.8219,118.8078,22.1012,53.6489,0.0000,0.0000
8.1781,0.1966,0.0000,49.8219,118.8022,22.0611,53.6489,0.0000,0.0000
8.1781,0.1906,0.0000,49.8219,118.7968,22.0209,53.6489,0.0000,0.0000
8.1781,0.1846,0.0000,49.8219,118.7916,21.9806,53.6489,0.0000,0.0000
8.1781,0.1786,0.0000,49.8219,118.7866,21.9403,53.6489,0.0000,0.0000
8.1781,0.1727,0.0000,49.8219,118.7818,21.9000,53.6489,0.0000,0.0000
8.1782,0.1667,0.0000,49.8219,118.7771,21.8595,53.6489,0.0000,0.0000
8.1782,0.1607,0.0000,49.8219,118.7727,21.8190,53.6489,0.0000,0.0000
8.1782,0.1547,0.0000,49.8219,118.7685,21.7785,53.6489,0.0000,0.0000
8.1782,0.1487,0.0000,49.8219,118.7644,21.7379,53.6489,0.0000,0.0000
8.1782,0.1427,0.0000,49.8219,118.7605,21.6972,53.6489,0.0000,0.0000
8.1782,0.1367,0.0000,49.8219,118.7569,21.6564,53.6489,0.0000,0.0000
8.1783,0.1308,0.0000,49.8219,118.7534,21.6156,53.6489,0.0000,0.0000
8.1783,0.1248,0.0000,49.8219,118.7501,21.5748,53.6489,0.0000,0.0000
8.1783,0.1188,0.0000,49.8219,118.7470,21.5339,53.6489,0.0000,0.0000
8.1783,0.1128,0.0000,49.8219,118.7441,21.4929,53.6489,0.0000,0.0000
8.1783,0.1068,0.0000,49.8219,118.7413,21.4519,53.6489,0.0000,0.0000
8.1783,0.1008,0.0000,49.8219,118.7388,21.4107,53.6489,0.0000,0.0000
8.1784,0.0949,0.0000,49.8219,118.7364,21.3696,53.6489,0.0000,0.0000
8.1784,0.0889,0.0000,49.8219,118.7343,21.3283,53.6489,0.0000,0.0000
8.1784,0.0829,0.0000,49.8219,118.7323,21.2870,53.6489,0.0000,0.0000
8.1784,0.0769,0.0000,49.8219,118.7305,21.2457,53.6489,0.0000,0.0000
8.1784,0.0709,0.0000,49.8219,118.7289,21.2043,53.6489,0.0000,0.0000
8.1784,0.0649,0.0000,49.8219,118.7275,21.1628,53.6489,0.0000,0.0000
8.1785,0.0590,0.0000,49.8219,118.7263,21.1212,53.6489,0.0000,0.0000
8.1785,0.0530,0.0000,49.8219,118.7253,21.0797,53.6489,0.0000,0.0000
8.1785,0.0470,0.0000,49.8219,118.7245,21.0380,53.6489,0.0000,0.0000
8.1785,0.0410,0.0000,49.8219,118.7238,20.9963,53.6489,0.0000,0.0000
